Hepatite,Município,cod_ibge,quantidade,code_muni,name,crs,Data,pop,Data_Formatada,Taxa
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2015-01-01 00:00:00,7456,01/01/2015,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2016-01-01 00:00:00,7515,01/01/2016,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2017-01-01 00:00:00,7362,01/01/2017,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2018-01-01 00:00:00,7406,01/01/2018,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2019-01-01 00:00:00,7311,01/01/2019,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2020-01-01 00:00:00,7318,01/01/2020,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2021-01-01 00:00:00,7216,01/01/2021,0
Hepatite A,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2022-01-01 00:00:00,7216,01/01/2022,0
Hepatite A,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2023-01-01 00:00:00,7216,01/01/2023,"13,86"
Hepatite B,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2015-01-01 00:00:00,7456,01/01/2015,"13,41"
Hepatite B,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2016-01-01 00:00:00,7515,01/01/2016,0
Hepatite B,Alpestre,430050,7,4300505,Alpestre,02Âª CRS,2017-01-01 00:00:00,7362,01/01/2017,"95,08"
Hepatite B,Alpestre,430050,3,4300505,Alpestre,02Âª CRS,2018-01-01 00:00:00,7406,01/01/2018,"40,51"
Hepatite B,Alpestre,430050,6,4300505,Alpestre,02Âª CRS,2019-01-01 00:00:00,7311,01/01/2019,"82,07"
Hepatite B,Alpestre,430050,3,4300505,Alpestre,02Âª CRS,2020-01-01 00:00:00,7318,01/01/2020,"40,99"
Hepatite B,Alpestre,430050,2,4300505,Alpestre,02Âª CRS,2021-01-01 00:00:00,7216,01/01/2021,"27,72"
Hepatite B,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2022-01-01 00:00:00,7216,01/01/2022,"13,86"
Hepatite B,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2023-01-01 00:00:00,7216,01/01/2023,0
Hepatite C,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2015-01-01 00:00:00,7456,01/01/2015,0
Hepatite C,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2016-01-01 00:00:00,7515,01/01/2016,"13,31"
Hepatite C,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2017-01-01 00:00:00,7362,01/01/2017,0
Hepatite C,Alpestre,430050,2,4300505,Alpestre,02Âª CRS,2018-01-01 00:00:00,7406,01/01/2018,"27,01"
Hepatite C,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2019-01-01 00:00:00,7311,01/01/2019,0
Hepatite C,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2020-01-01 00:00:00,7318,01/01/2020,"13,66"
Hepatite C,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2021-01-01 00:00:00,7216,01/01/2021,0
Hepatite C,Alpestre,430050,1,4300505,Alpestre,02Âª CRS,2022-01-01 00:00:00,7216,01/01/2022,"13,86"
Hepatite C,Alpestre,430050,0,4300505,Alpestre,02Âª CRS,2023-01-01 00:00:00,7216,01/01/2023,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2015-01-01 00:00:00,1793,01/01/2015,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2016-01-01 00:00:00,1809,01/01/2016,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2017-01-01 00:00:00,1866,01/01/2017,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2018-01-01 00:00:00,1869,01/01/2018,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2019-01-01 00:00:00,1856,01/01/2019,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2020-01-01 00:00:00,1899,01/01/2020,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2021-01-01 00:00:00,1914,01/01/2021,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2022-01-01 00:00:00,1914,01/01/2022,0
Hepatite A,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2023-01-01 00:00:00,1914,01/01/2023,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2015-01-01 00:00:00,1793,01/01/2015,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2016-01-01 00:00:00,1809,01/01/2016,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2017-01-01 00:00:00,1866,01/01/2017,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2018-01-01 00:00:00,1869,01/01/2018,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2019-01-01 00:00:00,1856,01/01/2019,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2020-01-01 00:00:00,1899,01/01/2020,0
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2021-01-01 00:00:00,1914,01/01/2021,0
Hepatite B,Alto Alegre,430055,1,4300554,Alto Alegre,06Âª CRS,2022-01-01 00:00:00,1914,01/01/2022,"52,25"
Hepatite B,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2023-01-01 00:00:00,1914,01/01/2023,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2015-01-01 00:00:00,1793,01/01/2015,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2016-01-01 00:00:00,1809,01/01/2016,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2017-01-01 00:00:00,1866,01/01/2017,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2018-01-01 00:00:00,1869,01/01/2018,0
Hepatite C,Alto Alegre,430055,1,4300554,Alto Alegre,06Âª CRS,2019-01-01 00:00:00,1856,01/01/2019,"53,88"
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2020-01-01 00:00:00,1899,01/01/2020,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2021-01-01 00:00:00,1914,01/01/2021,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2022-01-01 00:00:00,1914,01/01/2022,0
Hepatite C,Alto Alegre,430055,0,4300554,Alto Alegre,06Âª CRS,2023-01-01 00:00:00,1914,01/01/2023,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2015-01-01 00:00:00,2998,01/01/2015,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2016-01-01 00:00:00,3078,01/01/2016,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2017-01-01 00:00:00,3191,01/01/2017,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2018-01-01 00:00:00,3245,01/01/2018,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2019-01-01 00:00:00,3209,01/01/2019,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2020-01-01 00:00:00,3263,01/01/2020,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2021-01-01 00:00:00,3225,01/01/2021,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2022-01-01 00:00:00,3225,01/01/2022,0
Hepatite A,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2023-01-01 00:00:00,3225,01/01/2023,0
Hepatite B,Alto Feliz,430057,1,4300570,Alto Feliz,05Âª CRS,2015-01-01 00:00:00,2998,01/01/2015,"33,36"
Hepatite B,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2016-01-01 00:00:00,3078,01/01/2016,0
Hepatite B,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2017-01-01 00:00:00,3191,01/01/2017,0
Hepatite B,Alto Feliz,430057,2,4300570,Alto Feliz,05Âª CRS,2018-01-01 00:00:00,3245,01/01/2018,"61,63"
Hepatite B,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2019-01-01 00:00:00,3209,01/01/2019,0
Hepatite B,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2020-01-01 00:00:00,3263,01/01/2020,0
Hepatite B,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2021-01-01 00:00:00,3225,01/01/2021,0
Hepatite B,Alto Feliz,430057,2,4300570,Alto Feliz,05Âª CRS,2022-01-01 00:00:00,3225,01/01/2022,"62,02"
Hepatite B,Alto Feliz,430057,1,4300570,Alto Feliz,05Âª CRS,2023-01-01 00:00:00,3225,01/01/2023,"31,01"
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2015-01-01 00:00:00,2998,01/01/2015,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2016-01-01 00:00:00,3078,01/01/2016,0
Hepatite C,Alto Feliz,430057,1,4300570,Alto Feliz,05Âª CRS,2017-01-01 00:00:00,3191,01/01/2017,"31,34"
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2018-01-01 00:00:00,3245,01/01/2018,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2019-01-01 00:00:00,3209,01/01/2019,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2020-01-01 00:00:00,3263,01/01/2020,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2021-01-01 00:00:00,3225,01/01/2021,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2022-01-01 00:00:00,3225,01/01/2022,0
Hepatite C,Alto Feliz,430057,0,4300570,Alto Feliz,05Âª CRS,2023-01-01 00:00:00,3225,01/01/2023,0
Hepatite A,Alvorada,430060,1,4300604,Alvorada,01Âª CRS,2015-01-01 00:00:00,210661,01/01/2015,"0,47"
Hepatite A,Alvorada,430060,3,4300604,Alvorada,01Âª CRS,2016-01-01 00:00:00,211082,01/01/2016,"1,42"
Hepatite A,Alvorada,430060,0,4300604,Alvorada,01Âª CRS,2017-01-01 00:00:00,213396,01/01/2017,0
Hepatite A,Alvorada,430060,4,4300604,Alvorada,01Âª CRS,2018-01-01 00:00:00,212901,01/01/2018,"1,88"
Hepatite A,Alvorada,430060,1,4300604,Alvorada,01Âª CRS,2019-01-01 00:00:00,211533,01/01/2019,"0,47"
Hepatite A,Alvorada,430060,1,4300604,Alvorada,01Âª CRS,2020-01-01 00:00:00,210275,01/01/2020,"0,48"
Hepatite A,Alvorada,430060,0,4300604,Alvorada,01Âª CRS,2021-01-01 00:00:00,209157,01/01/2021,0
Hepatite A,Alvorada,430060,3,4300604,Alvorada,01Âª CRS,2022-01-01 00:00:00,209157,01/01/2022,"1,43"
Hepatite A,Alvorada,430060,4,4300604,Alvorada,01Âª CRS,2023-01-01 00:00:00,209157,01/01/2023,"1,91"
Hepatite B,Alvorada,430060,29,4300604,Alvorada,01Âª CRS,2015-01-01 00:00:00,210661,01/01/2015,"13,77"
Hepatite B,Alvorada,430060,27,4300604,Alvorada,01Âª CRS,2016-01-01 00:00:00,211082,01/01/2016,"12,79"
Hepatite B,Alvorada,430060,21,4300604,Alvorada,01Âª CRS,2017-01-01 00:00:00,213396,01/01/2017,"9,84"
Hepatite B,Alvorada,430060,25,4300604,Alvorada,01Âª CRS,2018-01-01 00:00:00,212901,01/01/2018,"11,74"
Hepatite B,Alvorada,430060,36,4300604,Alvorada,01Âª CRS,2019-01-01 00:00:00,211533,01/01/2019,"17,02"
Hepatite B,Alvorada,430060,13,4300604,Alvorada,01Âª CRS,2020-01-01 00:00:00,210275,01/01/2020,"6,18"
Hepatite B,Alvorada,430060,19,4300604,Alvorada,01Âª CRS,2021-01-01 00:00:00,209157,01/01/2021,"9,08"
Hepatite B,Alvorada,430060,9,4300604,Alvorada,01Âª CRS,2022-01-01 00:00:00,209157,01/01/2022,"4,3"
Hepatite B,Alvorada,430060,9,4300604,Alvorada,01Âª CRS,2023-01-01 00:00:00,209157,01/01/2023,"4,3"
Hepatite C,Alvorada,430060,247,4300604,Alvorada,01Âª CRS,2015-01-01 00:00:00,210661,01/01/2015,"117,25"
Hepatite C,Alvorada,430060,259,4300604,Alvorada,01Âª CRS,2016-01-01 00:00:00,211082,01/01/2016,"122,7"
Hepatite C,Alvorada,430060,198,4300604,Alvorada,01Âª CRS,2017-01-01 00:00:00,213396,01/01/2017,"92,79"
Hepatite C,Alvorada,430060,264,4300604,Alvorada,01Âª CRS,2018-01-01 00:00:00,212901,01/01/2018,124
Hepatite C,Alvorada,430060,200,4300604,Alvorada,01Âª CRS,2019-01-01 00:00:00,211533,01/01/2019,"94,55"
Hepatite C,Alvorada,430060,85,4300604,Alvorada,01Âª CRS,2020-01-01 00:00:00,210275,01/01/2020,"40,42"
Hepatite C,Alvorada,430060,83,4300604,Alvorada,01Âª CRS,2021-01-01 00:00:00,209157,01/01/2021,"39,68"
Hepatite C,Alvorada,430060,91,4300604,Alvorada,01Âª CRS,2022-01-01 00:00:00,209157,01/01/2022,"43,51"
Hepatite C,Alvorada,430060,55,4300604,Alvorada,01Âª CRS,2023-01-01 00:00:00,209157,01/01/2023,"26,3"
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2015-01-01 00:00:00,6294,01/01/2015,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2016-01-01 00:00:00,6344,01/01/2016,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2017-01-01 00:00:00,6300,01/01/2017,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2018-01-01 00:00:00,6330,01/01/2018,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2019-01-01 00:00:00,6364,01/01/2019,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2020-01-01 00:00:00,6428,01/01/2020,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2021-01-01 00:00:00,6439,01/01/2021,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2022-01-01 00:00:00,6439,01/01/2022,0
Hepatite A,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2023-01-01 00:00:00,6439,01/01/2023,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2015-01-01 00:00:00,6294,01/01/2015,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2016-01-01 00:00:00,6344,01/01/2016,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2017-01-01 00:00:00,6300,01/01/2017,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2018-01-01 00:00:00,6330,01/01/2018,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2019-01-01 00:00:00,6364,01/01/2019,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2020-01-01 00:00:00,6428,01/01/2020,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2021-01-01 00:00:00,6439,01/01/2021,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2022-01-01 00:00:00,6439,01/01/2022,0
Hepatite B,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2023-01-01 00:00:00,6439,01/01/2023,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2015-01-01 00:00:00,6294,01/01/2015,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2016-01-01 00:00:00,6344,01/01/2016,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2017-01-01 00:00:00,6300,01/01/2017,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2018-01-01 00:00:00,6330,01/01/2018,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2019-01-01 00:00:00,6364,01/01/2019,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2020-01-01 00:00:00,6428,01/01/2020,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2021-01-01 00:00:00,6439,01/01/2021,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2022-01-01 00:00:00,6439,01/01/2022,0
Hepatite C,Amaral Ferrador,430063,0,4300638,Amaral Ferrador,03Âª CRS,2023-01-01 00:00:00,6439,01/01/2023,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2015-01-01 00:00:00,7427,01/01/2015,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2016-01-01 00:00:00,7346,01/01/2016,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2017-01-01 00:00:00,7476,01/01/2017,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2018-01-01 00:00:00,7432,01/01/2018,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2019-01-01 00:00:00,7526,01/01/2019,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2020-01-01 00:00:00,7592,01/01/2020,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2021-01-01 00:00:00,7670,01/01/2021,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2022-01-01 00:00:00,7670,01/01/2022,0
Hepatite A,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2023-01-01 00:00:00,7670,01/01/2023,0
Hepatite B,Ametista do Sul,430064,3,4300646,Ametista do Sul,02Âª CRS,2015-01-01 00:00:00,7427,01/01/2015,"40,39"
Hepatite B,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2016-01-01 00:00:00,7346,01/01/2016,"13,61"
Hepatite B,Ametista do Sul,430064,3,4300646,Ametista do Sul,02Âª CRS,2017-01-01 00:00:00,7476,01/01/2017,"40,13"
Hepatite B,Ametista do Sul,430064,4,4300646,Ametista do Sul,02Âª CRS,2018-01-01 00:00:00,7432,01/01/2018,"53,82"
Hepatite B,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2019-01-01 00:00:00,7526,01/01/2019,0
Hepatite B,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2020-01-01 00:00:00,7592,01/01/2020,"13,17"
Hepatite B,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2021-01-01 00:00:00,7670,01/01/2021,0
Hepatite B,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2022-01-01 00:00:00,7670,01/01/2022,"13,04"
Hepatite B,Ametista do Sul,430064,2,4300646,Ametista do Sul,02Âª CRS,2023-01-01 00:00:00,7670,01/01/2023,"26,08"
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2015-01-01 00:00:00,7427,01/01/2015,"13,46"
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2016-01-01 00:00:00,7346,01/01/2016,"13,61"
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2017-01-01 00:00:00,7476,01/01/2017,"13,38"
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2018-01-01 00:00:00,7432,01/01/2018,"13,46"
Hepatite C,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2019-01-01 00:00:00,7526,01/01/2019,0
Hepatite C,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2020-01-01 00:00:00,7592,01/01/2020,0
Hepatite C,Ametista do Sul,430064,0,4300646,Ametista do Sul,02Âª CRS,2021-01-01 00:00:00,7670,01/01/2021,0
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2022-01-01 00:00:00,7670,01/01/2022,"13,04"
Hepatite C,Ametista do Sul,430064,1,4300646,Ametista do Sul,02Âª CRS,2023-01-01 00:00:00,7670,01/01/2023,"13,04"
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2015-01-01 00:00:00,1243,01/01/2015,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2016-01-01 00:00:00,1214,01/01/2016,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2017-01-01 00:00:00,1211,01/01/2017,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2018-01-01 00:00:00,1215,01/01/2018,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2019-01-01 00:00:00,1220,01/01/2019,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2020-01-01 00:00:00,1241,01/01/2020,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2021-01-01 00:00:00,1244,01/01/2021,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2022-01-01 00:00:00,1244,01/01/2022,0
Hepatite A,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2023-01-01 00:00:00,1244,01/01/2023,0
Hepatite B,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2015-01-01 00:00:00,1243,01/01/2015,0
Hepatite B,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2016-01-01 00:00:00,1214,01/01/2016,"82,37"
Hepatite B,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2017-01-01 00:00:00,1211,01/01/2017,"82,58"
Hepatite B,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2018-01-01 00:00:00,1215,01/01/2018,0
Hepatite B,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2019-01-01 00:00:00,1220,01/01/2019,0
Hepatite B,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2020-01-01 00:00:00,1241,01/01/2020,0
Hepatite B,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2021-01-01 00:00:00,1244,01/01/2021,0
Hepatite B,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2022-01-01 00:00:00,1244,01/01/2022,"80,39"
Hepatite B,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2023-01-01 00:00:00,1244,01/01/2023,"80,39"
Hepatite C,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2015-01-01 00:00:00,1243,01/01/2015,0
Hepatite C,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2016-01-01 00:00:00,1214,01/01/2016,"82,37"
Hepatite C,André da Rocha,430066,2,4300661,André da Rocha,06Âª CRS,2017-01-01 00:00:00,1211,01/01/2017,"165,15"
Hepatite C,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2018-01-01 00:00:00,1215,01/01/2018,0
Hepatite C,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2019-01-01 00:00:00,1220,01/01/2019,"81,97"
Hepatite C,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2020-01-01 00:00:00,1241,01/01/2020,0
Hepatite C,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2021-01-01 00:00:00,1244,01/01/2021,"80,39"
Hepatite C,André da Rocha,430066,0,4300661,André da Rocha,06Âª CRS,2022-01-01 00:00:00,1244,01/01/2022,0
Hepatite C,André da Rocha,430066,1,4300661,André da Rocha,06Âª CRS,2023-01-01 00:00:00,1244,01/01/2023,"80,39"
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2015-01-01 00:00:00,6430,01/01/2015,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2016-01-01 00:00:00,6548,01/01/2016,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2017-01-01 00:00:00,6558,01/01/2017,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2018-01-01 00:00:00,6614,01/01/2018,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2019-01-01 00:00:00,6677,01/01/2019,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2020-01-01 00:00:00,6787,01/01/2020,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2021-01-01 00:00:00,6785,01/01/2021,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2022-01-01 00:00:00,6785,01/01/2022,0
Hepatite A,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2023-01-01 00:00:00,6785,01/01/2023,0
Hepatite B,Anta Gorda,430070,4,4300703,Anta Gorda,16Âª CRS,2015-01-01 00:00:00,6430,01/01/2015,"62,21"
Hepatite B,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2016-01-01 00:00:00,6548,01/01/2016,0
Hepatite B,Anta Gorda,430070,2,4300703,Anta Gorda,16Âª CRS,2017-01-01 00:00:00,6558,01/01/2017,"30,5"
Hepatite B,Anta Gorda,430070,5,4300703,Anta Gorda,16Âª CRS,2018-01-01 00:00:00,6614,01/01/2018,"75,6"
Hepatite B,Anta Gorda,430070,2,4300703,Anta Gorda,16Âª CRS,2019-01-01 00:00:00,6677,01/01/2019,"29,95"
Hepatite B,Anta Gorda,430070,4,4300703,Anta Gorda,16Âª CRS,2020-01-01 00:00:00,6787,01/01/2020,"58,94"
Hepatite B,Anta Gorda,430070,1,4300703,Anta Gorda,16Âª CRS,2021-01-01 00:00:00,6785,01/01/2021,"14,74"
Hepatite B,Anta Gorda,430070,1,4300703,Anta Gorda,16Âª CRS,2022-01-01 00:00:00,6785,01/01/2022,"14,74"
Hepatite B,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2023-01-01 00:00:00,6785,01/01/2023,0
Hepatite C,Anta Gorda,430070,1,4300703,Anta Gorda,16Âª CRS,2015-01-01 00:00:00,6430,01/01/2015,"15,55"
Hepatite C,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2016-01-01 00:00:00,6548,01/01/2016,0
Hepatite C,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2017-01-01 00:00:00,6558,01/01/2017,0
Hepatite C,Anta Gorda,430070,0,4300703,Anta Gorda,16Âª CRS,2018-01-01 00:00:00,6614,01/01/2018,0
